,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
11965,0,0,0,0,1,4,0,0,1,1,3,2,7,0,0,0,3,1,1,8,0,4,5,7,3,6,0,0,0,9,1,0
11966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
11967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11969,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11971,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11972,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0
11973,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11974,0,0,0,1,0,1,0,0,7,1,7,4,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0
11975,0,0,0,2,2,0,1,0,2,6,0,9,1,0,0,3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11977,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,3,2,0,0,2,0,0,1,4,0
11978,0,0,0,21,18,33,0,0,42,3,0,41,27,1,0,37,17,50,13,31,0,0,30,34,0,49,31,0,0,0,0,0
11979,0,0,0,5,15,5,0,0,2,5,23,3,18,0,0,0,0,1,7,8,3,0,1,0,0,8,5,0,0,4,5,0
11980,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
11981,0,0,0,9,11,3,0,0,3,12,0,22,10,0,0,4,9,3,3,0,0,0,0,0,0,13,5,0,0,0,2,0
11982,0,0,0,2,3,0,0,0,1,1,0,2,1,0,0,0,0,0,3,1,2,0,0,1,1,0,2,0,0,1,2,0
11983,0,0,0,0,0,0,0,0,5,6,1,3,0,0,0,0,0,6,1,1,0,0,1,0,9,3,0,0,0,2,4,0
11984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11985,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11986,0,0,0,21,0,11,0,0,0,0,0,0,0,0,0,17,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
11987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11988,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,4,0,3,0,0,0,1,0,0
11989,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
11990,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,1,6,0,6,0,0,1,0,0
11991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11992,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,0,0,3,0,0,0,0,0,0
11993,0,0,0,3,28,25,0,0,45,5,3,33,0,0,0,18,14,17,56,0,0,0,0,0,0,7,19,0,0,10,8,0
11994,0,0,0,9,33,23,0,0,0,51,164,1,14,0,0,12,1,0,16,0,0,0,0,17,14,20,51,0,0,0,2,0
11995,0,0,0,1,0,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,9,0
11996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11998,0,0,0,5,6,31,4,0,24,12,25,1,17,29,0,15,22,5,37,11,0,0,16,18,8,13,0,5,4,13,36,0
11999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12000,0,0,0,0,14,0,74,31,0,0,0,0,5,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
12001,0,0,0,16,0,1,0,0,11,2,16,0,0,0,0,6,0,0,0,3,0,0,3,12,0,16,0,0,0,0,14,0
12002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12003,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2,1,3,1,0,0,0,1,3,0,2,1,0,0,1,0,0
12004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12005,0,0,0,3,0,0,0,0,0,2,0,3,0,0,0,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
12007,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,20,0
12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12011,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12012,0,0,0,7,0,0,0,0,0,0,3,0,15,0,0,39,0,5,0,6,0,0,3,0,9,0,7,0,0,0,22,0
12013,0,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12014,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,2,0,1,0,0,0,0,6,9,2,0,0,0,0,0,0
12015,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12016,0,0,0,1,0,0,0,0,1,3,4,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,10,2,0
12017,0,0,0,13,0,0,0,0,45,29,0,0,0,0,0,11,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0
12018,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12020,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12021,0,0,0,22,0,64,0,0,24,28,13,1,25,0,0,121,0,15,0,0,0,0,25,8,25,0,6,0,0,12,0,0
12022,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0
12023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12024,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12025,0,0,0,8,14,0,0,0,10,0,0,17,0,0,0,0,4,0,0,57,0,0,0,0,0,14,31,0,0,0,25,0
12026,0,0,0,1,12,68,0,0,0,35,0,0,1,0,0,0,17,1,13,0,0,0,8,28,68,25,30,0,0,90,69,0
12027,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,6,0,0,1,0,0
12028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12031,0,0,0,0,5,3,7,0,8,0,3,0,0,0,0,0,0,0,37,0,0,0,0,12,30,9,9,0,0,0,0,0
12032,0,0,0,36,0,0,0,0,68,0,2,19,19,0,0,21,0,11,14,0,0,0,0,26,28,48,0,0,0,0,1,0
12033,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,1,0,0
12034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12035,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,4,2,1,0,0,0,1,0,3,2,4,0,0,1,4,0
12036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0
12037,0,0,0,2,3,1,0,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,7,1,1,1,0,0,0,0,1,0
12038,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12039,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12040,0,0,0,2,0,0,0,0,9,12,0,0,0,0,0,40,16,0,12,0,0,0,0,0,24,18,9,0,0,12,21,0
12041,0,0,0,1,2,4,0,0,8,0,0,5,0,0,0,1,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0
12042,0,0,0,8,22,3,0,0,2,0,0,4,2,0,0,6,1,2,6,9,0,0,9,1,0,3,0,0,0,1,1,0
12043,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,2,0,0,2,0,0
12044,0,0,0,1,7,0,0,0,0,1,2,3,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0
12045,0,0,0,0,3,10,0,0,1,1,0,0,0,0,16,0,4,0,2,14,0,0,1,2,1,4,0,0,0,3,1,0
12046,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12048,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,8,0,0,0,0,0,1,0,0,0,0,0,0
12049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12053,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
12056,0,0,0,24,12,0,0,26,13,33,42,0,3,0,0,5,0,53,28,23,0,0,0,11,0,0,39,0,0,0,0,0
12057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,2,0,0,0,1,0,0
12058,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12059,0,0,0,47,82,65,0,0,0,0,0,0,0,0,0,0,0,0,0,75,6,22,41,0,104,100,0,0,0,0,0,0
12060,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
12061,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,44,2,0,0,1,0,0,2,0,0,0,0
12062,0,0,0,0,0,0,0,0,12,1,13,15,7,0,0,9,8,3,23,11,0,0,16,3,8,0,16,0,0,8,7,0
12063,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12064,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12065,0,0,0,1,0,0,0,0,0,4,1,0,3,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,4,0
12066,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0
12067,0,0,0,1,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12068,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12069,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
12070,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,0,9,10,0,24,62,56,0,41,35,21,0,0,22,38,0
12071,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12072,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,7,0
12073,0,0,0,2,16,23,0,7,7,0,0,0,0,0,0,0,7,25,11,17,0,0,0,0,0,0,0,0,0,0,0,0
12074,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,0,0,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,3,0
12076,0,0,0,2,0,0,0,0,2,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0
12077,0,0,0,2,0,2,0,0,8,2,0,0,0,0,0,2,1,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0
12078,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12079,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12080,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,0,0,0,10,53,88,0,0,57,0,0,0,0,0,0,51,73,8,19,16,0,0,82,0,2,0,24,0,0,4,0,0
12082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,1,0,0
12084,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12085,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0
12088,0,0,0,8,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12089,0,0,0,18,17,34,0,0,15,0,1,0,0,0,0,32,1,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0
12090,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,17,0,0,17,18,0,12,0,0,0,0,0,0
12091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12092,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,1,0,0,0,0,0
12093,0,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,2,1,0,0,0,0,0
12094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12095,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12096,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12097,0,0,0,22,0,22,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0
12098,0,0,0,8,61,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12099,0,0,0,0,0,0,0,0,0,19,34,24,23,0,0,0,6,5,0,0,0,0,7,18,43,90,23,0,0,21,63,0
12100,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12101,0,0,0,11,0,0,0,0,5,8,10,1,0,0,0,4,1,1,0,2,1,0,0,2,0,1,10,0,0,0,0,0
12102,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
12104,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12106,0,0,0,0,4,19,0,0,21,11,19,9,6,0,0,19,26,23,0,0,0,0,19,17,32,14,19,0,0,24,22,0
12107,0,0,0,17,18,8,0,0,93,0,0,54,28,0,0,7,15,7,0,36,0,0,47,0,56,0,64,0,0,0,0,0
12108,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12109,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,2,0,0
12110,0,0,0,3,3,2,0,0,0,0,2,0,0,0,0,5,0,0,0,9,9,10,5,0,23,9,0,0,0,0,4,0
12111,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12112,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12113,0,0,0,1,80,22,24,18,24,41,43,49,6,0,0,44,25,13,34,29,0,0,33,50,23,22,21,0,0,46,32,0
12114,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,28,0,0,2,0,0,0,0,1,0
12115,0,0,0,6,0,9,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,0,0,0,11,0,37,0,0,0,15,14,20,9,0,0,0,19,41,18,36,0,0,25,6,24,24,16,0,0,36,18,0
12117,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,0,0,0,9,2,0,0,0,3,1,5,0,6,0,0,5,2,4,0,36,0,0,0,0,2,0,1,0,4,59,8,0
12119,0,0,0,16,16,36,0,0,7,9,6,14,0,0,0,0,1,0,15,11,0,0,0,4,0,18,11,0,0,6,7,0
12120,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
12121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12122,0,0,0,7,2,0,0,0,0,3,0,3,1,0,0,3,0,3,1,0,0,0,13,2,0,0,2,1,0,13,1,0
12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,0,0,0,0,11,0,0,0,27,21,27,18,43,0,0,12,0,29,0,27,0,0,0,0,0,0,0,0,0,5,0,0
12125,0,0,0,5,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
12126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
12127,0,0,0,3,6,2,0,0,3,0,0,0,0,0,0,5,11,2,0,0,0,0,0,0,0,2,5,0,0,4,14,0
12128,0,0,0,5,14,45,0,0,36,35,43,32,44,55,20,62,18,31,22,24,0,0,7,32,46,33,17,59,0,0,0,0
12129,0,0,0,0,0,2,0,0,0,2,0,3,1,0,0,0,6,7,2,2,0,0,3,2,2,5,0,0,0,5,5,0
12130,0,0,0,5,0,0,3,0,2,1,0,0,0,0,0,4,0,0,11,0,0,0,2,10,0,0,4,0,0,4,8,0
12131,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,14,17,16,0,0,0,0,0,3,2,4,5,0,0,0,4,0
12132,0,0,0,10,82,3,0,0,0,100,40,10,26,0,0,15,34,41,0,69,0,0,23,0,26,0,0,0,0,13,38,0
12133,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,0,0,0,16,0,3,0,0,8,0,1,0,7,0,0,4,0,6,0,1,0,0,8,0,2,0,7,0,0,18,0,0
12135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12137,0,0,0,20,37,183,0,0,20,7,0,0,0,0,0,14,29,0,26,0,0,0,18,134,112,0,0,0,0,10,29,0
12138,0,0,0,8,9,6,0,0,17,10,18,13,10,0,0,6,16,0,0,0,0,0,0,11,3,12,6,0,0,0,0,0
12139,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12140,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12142,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,3,2,0,0,0,0,0
12143,0,0,0,1,7,0,0,0,13,0,5,0,8,0,0,5,3,5,0,0,0,0,0,0,5,0,0,0,0,0,11,0
12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
12145,0,0,0,1,0,12,0,0,17,0,1,4,0,0,0,0,2,2,1,0,0,0,0,0,2,2,0,0,0,0,0,0
12146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12147,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,2,1,0,0,0,0,0,0,1,10,0,0,0,0,1,8,0
12148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,0,0,0,4,6,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
12150,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
12151,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,45,2,0,0,4,0,0,0,17,15,0,0,0,0,17,10,0
12152,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12153,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12155,0,0,0,8,7,35,0,0,25,24,51,25,46,0,0,35,25,19,22,27,0,0,22,25,14,0,0,0,0,26,34,0
12156,0,0,0,36,31,0,0,0,6,7,62,0,0,0,0,7,21,12,23,0,399,39,0,54,45,0,0,0,0,14,0,0
12157,0,0,0,7,0,5,0,0,14,0,2,0,2,0,0,0,0,1,0,14,0,0,8,0,13,0,5,0,0,12,0,0
12158,0,0,0,1,0,3,4,5,22,4,6,0,6,5,0,13,6,3,5,3,0,10,14,14,8,21,23,5,0,0,4,0
12159,0,0,0,15,48,38,0,0,19,22,10,60,38,0,0,23,23,30,53,25,0,0,35,32,24,45,31,0,0,5,19,0
12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12161,0,0,0,2,22,1,0,0,2,3,10,4,0,0,0,8,7,2,2,0,0,0,0,6,0,0,14,0,0,7,5,0
12162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,0,0,0,13,4,17,36,0,9,18,57,38,32,0,0,24,18,48,30,46,0,0,39,38,33,51,40,0,0,32,46,0
12164,0,0,0,5,3,1,0,0,7,24,12,0,0,0,0,0,1,7,0,10,0,0,0,15,8,0,13,0,0,0,0,0
12165,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12166,0,0,0,12,19,21,0,0,9,23,17,27,26,0,0,0,25,16,26,21,0,0,28,15,15,31,15,0,0,9,0,0
12167,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12168,0,0,0,1,11,0,0,0,1,1,0,17,1,0,0,10,4,1,2,0,0,0,1,8,0,0,0,0,0,3,7,0
12169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
