,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
21138,0,0,0,0,0,0,0,39,20,35,32,27,84,75,92,109,24,39,16,25,13,5,2,14
21139,2,0,0,0,0,0,0,7,11,19,20,31,32,38,32,24,18,23,21,21,7,10,1,1
21140,0,0,0,0,0,0,0,0,8,11,7,11,42,34,13,23,17,17,12,0,0,0,0,0
21141,0,0,0,0,0,0,0,0,0,2,1,4,5,9,5,3,3,6,1,0,0,0,0,0
21142,0,0,0,0,0,0,0,1,0,17,17,21,26,16,27,9,1,0,0,0,0,0,0,0
21143,0,0,0,0,0,0,0,0,94,98,93,107,65,72,46,59,74,33,14,5,1,0,0,0
21144,0,0,0,0,0,0,0,18,13,11,11,0,10,23,9,0,1,0,0,0,12,2,0,3
21145,0,0,0,0,0,0,0,4,18,14,36,19,71,42,44,37,45,70,22,7,1,0,6,2
21146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21147,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0
21148,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
21149,0,0,0,0,0,0,0,0,1,2,13,11,6,4,0,0,0,26,0,1,0,0,0,0
21150,0,0,0,0,0,0,0,0,4,11,16,12,20,17,16,33,28,9,29,5,0,0,0,0
21151,0,0,0,0,0,0,0,0,0,0,0,5,2,7,4,16,3,0,0,0,0,0,0,0
21152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21153,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21154,0,0,0,0,0,0,0,0,7,12,22,4,3,8,10,11,3,3,3,0,0,0,0,0
21155,0,0,0,0,0,0,0,0,0,0,9,3,12,9,0,2,6,3,1,2,0,0,0,0
21156,0,0,0,0,0,0,0,0,3,2,3,4,2,3,6,0,5,5,20,6,0,1,0,0
21157,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,4,5,13,16,4,0,16,0,0
21158,0,0,0,0,0,0,0,0,2,1,2,3,5,3,2,5,0,1,0,0,0,0,0,0
21159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21160,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0
21161,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,2,0,2,0,21,10,0,0,0
21162,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0
21163,0,0,0,0,0,0,0,0,2,0,6,1,8,4,1,0,0,0,0,0,0,0,0,0
21164,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
21165,0,0,0,0,0,0,0,0,2,0,7,1,4,1,10,5,4,0,0,0,0,0,0,0
21166,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21167,0,0,0,0,0,0,0,0,8,3,5,3,0,5,1,0,6,0,0,0,0,0,0,0
21168,0,0,0,0,0,0,0,0,13,15,17,21,43,48,46,37,8,10,0,0,0,0,0,0
21169,0,0,0,0,0,0,0,0,0,0,4,4,4,17,2,0,8,0,0,0,0,0,0,0
21170,0,0,0,0,0,0,0,0,0,0,2,51,19,11,15,7,0,1,2,3,13,2,0,0
21171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21172,0,0,0,0,0,0,0,0,0,2,2,3,4,2,4,6,4,1,0,0,0,0,0,0
21173,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21174,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,6,0,0,0,0,0,0
21175,0,0,0,0,0,0,0,0,14,3,21,22,61,31,25,31,59,6,0,0,0,0,0,0
21176,10,0,0,0,0,0,0,0,1,14,10,48,77,82,49,66,89,79,73,19,41,2,1,9
21177,0,0,0,0,0,0,0,0,0,3,1,1,2,2,3,3,1,3,2,0,0,0,0,0
21178,0,0,0,0,0,0,0,0,0,0,5,3,5,3,3,18,8,0,0,0,0,0,0,0
21179,0,0,0,0,0,0,0,0,9,5,12,20,29,46,26,18,31,18,26,5,1,0,2,8
21180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21181,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,0,0,0,0,0,0,0,0
21182,0,0,0,0,0,0,0,0,0,18,29,3,30,7,30,27,50,34,32,2,18,14,0,0
21183,0,0,0,0,0,0,0,0,9,11,9,9,25,39,28,29,22,12,11,1,0,0,0,0
21184,0,0,0,0,0,0,0,0,0,12,10,20,25,19,17,43,38,29,44,15,11,10,11,0
21185,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0
21186,0,0,0,0,0,0,0,0,0,3,9,4,0,1,1,0,0,0,0,0,0,0,0,0
21187,0,0,0,0,0,0,0,1,19,10,36,15,38,27,29,18,20,3,7,3,7,7,0,0
21188,0,0,0,0,0,0,0,0,24,25,27,15,131,40,13,47,43,58,20,4,0,7,0,0
21189,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,3,2,0,0,0,0,0,0,0
21190,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,3,0,0,0,0,0,0,0,0
21191,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
21192,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,7,0,0,0,0,0,0,0,0
21193,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,0,0,0,0,0,0,0,0,0
21194,0,0,0,0,0,0,0,1,7,16,19,19,37,29,18,38,39,20,13,14,0,0,0,0
21195,0,0,0,0,0,0,0,0,0,11,18,27,36,33,39,25,32,9,5,6,0,0,0,0
21196,0,0,0,0,0,0,0,0,0,0,10,11,56,34,42,7,10,0,0,0,0,0,0,0
21197,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,0,0,0,0,0,0
21198,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21199,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,2,2,0,0,0,0,0,0
21200,0,0,0,0,0,0,0,0,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0
21201,0,0,0,0,0,0,0,7,21,27,26,19,43,45,50,28,23,10,8,2,14,2,4,0
21202,0,0,0,0,0,0,0,0,42,23,18,16,51,20,35,11,13,36,6,0,0,0,0,0
21203,0,0,0,0,0,0,0,0,4,7,14,23,47,42,44,24,22,29,15,14,0,5,0,0
21204,3,2,5,0,0,0,0,4,5,31,36,9,20,26,17,19,35,11,12,4,8,1,1,0
21205,0,0,0,0,0,0,0,0,18,4,1,3,8,9,3,0,0,0,0,0,0,0,0,0
21206,0,0,0,0,0,0,0,0,0,0,7,2,4,1,1,2,2,13,0,4,0,0,0,0
21207,0,0,0,0,0,0,0,0,2,2,4,1,5,3,8,4,2,1,0,0,0,0,1,0
21208,0,0,0,0,0,0,0,0,0,0,4,8,24,9,10,28,22,8,3,0,0,0,0,0
21209,1,3,4,6,0,0,0,12,59,60,58,81,94,55,70,54,75,37,47,33,26,22,18,2
21210,0,0,0,0,0,0,0,0,0,3,1,3,4,0,0,0,0,0,0,0,0,0,0,0
21211,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21212,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21213,0,0,0,0,0,0,0,0,0,1,0,34,23,73,65,21,37,46,79,27,11,0,0,0
21214,0,1,0,0,0,0,0,1,31,11,27,16,32,35,16,45,11,65,6,6,5,0,0,0
21215,0,0,0,0,0,0,0,0,2,14,20,11,17,7,7,4,9,26,8,5,6,0,0,0
21216,0,0,0,0,0,0,0,11,14,30,35,11,53,24,22,10,25,0,1,0,0,0,0,0
21217,0,0,0,0,0,0,0,0,5,4,2,5,5,5,3,8,9,5,2,5,1,0,0,0
21218,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
21219,0,0,0,0,0,0,0,10,10,18,26,13,29,12,18,18,12,11,2,0,0,0,0,0
21220,0,0,0,0,0,0,0,0,0,1,2,3,5,8,4,9,5,4,2,3,1,3,0,0
21221,0,0,0,0,0,0,0,3,11,8,23,10,15,5,2,3,0,1,0,0,0,0,0,0
21222,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,0,0,0,0
21223,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21224,0,0,0,0,0,0,0,0,0,0,1,8,6,3,2,0,0,3,0,7,3,0,0,0
21225,0,0,0,0,0,0,0,0,2,0,4,2,2,2,2,9,5,8,2,0,1,5,0,0
21226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21227,0,0,0,0,0,0,0,0,0,1,4,1,2,2,0,0,0,0,0,0,0,0,0,0
21228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21229,0,0,0,0,0,0,0,6,41,21,37,24,83,51,17,11,23,24,6,0,0,0,0,0
21230,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0
21231,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21232,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,3,3,3,0,0,0,0,0
21234,0,0,0,0,0,0,0,0,0,2,3,2,2,3,1,1,3,0,0,0,0,0,0,0
21235,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,0,0,0,0,0,0,0,0,0
21236,0,0,0,0,0,0,0,0,2,2,9,5,3,8,1,2,0,0,0,0,0,0,0,0
21237,0,0,0,0,0,0,0,0,5,9,15,10,22,15,28,22,36,11,5,21,6,0,0,0
21238,0,0,0,0,0,0,0,0,0,2,0,2,4,2,3,1,2,3,0,0,0,0,0,0
21239,0,0,0,0,0,0,0,0,0,0,7,19,22,15,9,12,2,0,0,0,0,0,0,0
21240,0,0,0,0,0,0,0,8,12,33,27,16,21,30,18,30,22,22,4,5,2,2,0,0
21241,0,0,0,0,0,0,0,0,14,10,16,24,8,13,17,3,5,4,0,0,0,0,0,0
21242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21243,26,15,21,15,8,15,22,37,49,63,78,43,42,49,68,59,43,53,92,60,21,16,17,3
21244,0,5,6,0,0,0,0,13,9,54,19,14,45,24,25,37,23,7,10,9,8,3,14,0
21245,0,0,0,0,0,0,0,0,0,0,2,0,6,2,1,0,1,0,0,0,0,0,0,0
21246,0,0,0,0,0,0,0,0,1,0,1,2,14,0,0,1,1,0,0,0,0,0,0,0
21247,0,0,0,0,0,0,0,0,2,1,0,1,7,5,2,5,3,0,0,0,0,0,0,0
21248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
21249,0,0,0,0,0,0,0,0,0,2,23,17,31,19,20,50,37,20,8,26,4,11,16,0
21250,0,0,0,0,0,0,0,0,26,16,136,56,77,52,127,43,26,34,20,0,0,0,0,0
21251,0,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0,0,0,0,0,0,0,0
21252,0,0,0,0,0,0,0,0,1,1,2,3,12,5,6,2,2,0,0,0,0,0,0,0
21253,15,9,7,0,0,0,0,0,0,0,1,20,27,30,37,45,39,29,21,22,25,30,12,33
21254,0,2,2,0,0,0,0,20,21,4,38,26,42,40,33,39,20,63,28,25,22,7,22,4
21255,0,0,0,0,0,0,0,1,1,15,7,11,13,9,8,11,4,7,9,22,2,0,0,0
21256,0,0,0,0,0,0,0,0,0,1,2,4,5,0,2,0,2,0,0,0,0,0,0,0
21257,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,0,0,0,0,0,0,0,0
21258,0,0,0,0,0,0,0,0,3,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0
21259,0,0,0,0,0,0,0,0,12,3,15,13,38,24,20,19,16,17,21,4,8,3,0,0
21260,0,0,0,0,0,0,0,0,0,1,3,2,3,5,2,1,1,0,0,1,0,0,0,0
21261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21262,0,0,0,0,0,0,0,0,0,0,7,4,23,44,40,70,39,12,8,28,0,2,1,5
21263,0,0,0,0,0,0,0,0,9,9,8,2,3,8,3,10,0,0,0,0,0,0,0,0
21264,0,0,0,0,0,0,0,0,1,2,0,0,0,12,8,5,5,3,0,0,0,0,0,0
21265,0,0,0,0,0,0,0,0,20,19,36,31,44,37,34,28,18,13,0,0,0,0,0,0
21266,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,3,1,2,0,0,0,0,0
21267,0,0,0,0,0,0,0,0,0,3,7,4,2,2,1,1,1,0,1,2,0,0,0,0
21268,0,0,0,0,0,0,0,0,3,4,7,7,6,7,2,2,1,1,0,0,0,0,0,0
21269,0,0,0,0,0,0,0,0,1,6,11,14,16,21,16,18,24,6,9,6,0,0,0,0
21270,0,0,0,0,0,0,0,0,0,47,50,56,63,55,59,70,88,66,0,0,0,0,0,0
21271,0,0,0,0,0,0,0,4,0,0,49,44,49,48,19,10,6,0,0,0,0,0,0,0
21272,0,0,0,0,0,0,0,0,0,0,2,0,1,3,8,3,0,0,0,0,0,0,0,0
21273,0,0,0,0,0,0,0,0,21,10,13,36,16,16,9,10,13,0,0,0,0,0,0,0
21274,3,1,0,0,0,0,0,2,4,7,18,8,22,8,18,4,0,0,1,4,6,5,3,1
21275,0,0,0,0,0,0,0,0,68,41,34,64,72,37,44,47,41,46,4,0,0,0,0,0
21276,0,0,0,0,0,0,0,0,24,35,39,52,75,33,25,19,32,36,7,2,0,0,0,0
21277,0,0,0,0,0,0,0,0,3,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0
21278,0,0,0,0,0,0,0,0,27,24,32,23,77,40,15,73,13,29,19,21,2,4,0,0
21279,0,0,0,0,0,0,0,0,1,3,4,3,5,6,1,2,0,0,1,0,0,0,0,0
21280,0,0,0,0,0,0,0,3,16,27,10,16,11,6,11,7,6,0,0,0,0,0,0,0
21281,0,0,0,0,0,0,0,0,14,15,44,33,49,21,41,26,20,0,0,0,0,0,0,0
21282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0
21283,0,0,0,0,0,0,0,0,0,3,5,9,7,10,5,5,8,1,1,1,0,0,0,0
21284,0,0,0,0,0,0,0,0,3,18,23,13,67,20,14,20,16,23,0,0,0,0,0,0
21285,0,0,0,0,0,0,0,0,2,1,2,6,0,6,4,0,2,2,0,0,0,0,0,0
21286,0,0,0,0,0,0,0,0,0,0,0,34,40,11,2,10,0,0,0,0,0,0,0,0
21287,29,10,0,3,4,1,1,0,0,2,7,1,28,6,36,39,26,17,31,33,21,38,3,7
21288,0,0,0,0,0,0,0,4,36,66,42,34,26,29,38,28,9,1,0,0,0,0,0,0
21289,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,7,21,4,16,4,2,0,0
21290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,1,0,0
21291,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
21292,0,0,0,0,0,0,0,9,2,19,26,32,27,12,24,22,6,4,10,0,0,0,0,0
21293,0,0,0,0,0,0,0,4,30,19,23,19,39,21,17,26,19,7,5,1,5,0,0,0
21294,0,0,0,0,0,0,0,3,31,6,17,9,6,22,4,8,2,6,5,0,0,0,0,0
21295,11,0,0,0,0,0,0,1,15,6,1,7,16,5,15,9,18,43,35,44,7,0,2,8
21296,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
21297,0,0,0,0,0,0,0,0,13,14,34,10,16,29,42,17,18,4,5,1,0,0,0,0
21298,0,0,0,0,0,0,0,0,0,0,7,7,1,9,16,20,11,3,0,3,0,0,0,0
21299,0,0,0,0,0,0,0,0,0,0,1,11,13,18,9,13,3,0,0,0,0,0,0,0
21300,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
21301,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
21302,0,0,0,0,0,0,0,0,3,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0
21303,0,0,0,0,0,0,0,2,23,26,24,26,31,27,12,20,7,5,2,1,0,0,0,0
21304,0,0,0,0,0,0,0,0,0,7,4,1,14,21,0,0,0,0,0,0,0,0,0,0
21305,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
21306,0,0,0,0,0,0,0,0,8,35,90,87,98,40,43,77,53,44,0,0,0,0,0,0
21307,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,1,0,0,0,0,0,0,2
21308,0,0,0,0,0,0,0,1,0,1,3,2,1,3,1,0,0,0,0,0,0,0,0,0
21309,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
21310,0,0,0,0,0,0,0,0,0,1,4,8,5,6,9,12,9,0,1,0,0,0,0,0
21311,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
21312,0,0,0,0,0,0,0,0,0,7,13,10,3,2,18,6,6,5,26,28,0,0,0,0
21313,0,0,0,0,0,0,0,24,6,3,7,5,21,10,7,1,0,1,0,0,0,0,0,0
21314,0,0,0,0,0,0,0,0,1,0,2,1,2,2,0,2,1,0,0,0,0,0,0,0
21315,0,0,0,0,0,0,0,0,0,0,1,1,3,6,3,2,0,0,0,0,0,0,0,0
21316,0,0,0,0,0,0,0,13,0,0,0,0,5,6,2,2,2,6,1,3,4,0,0,0
21317,0,0,0,0,0,0,0,0,0,0,2,3,5,4,7,2,1,0,0,0,0,0,0,0
21318,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
21319,0,0,0,0,0,0,0,1,2,13,3,4,10,17,12,6,8,0,0,0,0,0,0,0
21320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21321,0,0,0,0,0,0,0,0,0,6,0,4,3,12,6,0,0,0,0,0,0,0,0,0
21322,0,0,0,0,0,0,0,0,42,35,8,27,40,36,17,52,47,25,7,0,0,0,0,0
21323,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0
21324,0,0,0,0,0,0,0,0,1,7,3,11,9,12,7,6,5,2,3,0,0,0,0,0
21325,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0
21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21327,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0
21328,0,0,0,0,0,0,0,0,1,5,1,2,1,1,2,1,0,0,0,0,0,0,0,0
21329,0,0,0,0,0,0,0,0,0,6,2,5,4,5,1,4,0,3,0,0,1,0,1,0
21330,0,0,0,0,0,0,0,5,1,6,4,0,1,1,5,6,1,2,0,0,0,0,0,0
21331,0,0,0,0,0,0,0,0,0,0,7,2,5,8,3,4,1,3,2,0,0,0,0,0
21332,0,0,0,0,0,0,0,6,8,21,21,18,22,31,11,7,4,12,1,0,0,0,0,0
21333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
21334,0,0,0,0,0,0,0,32,29,24,26,13,34,15,12,11,16,2,9,7,0,0,0,0
21335,0,0,0,0,0,0,0,0,8,16,15,20,22,5,5,16,6,3,0,0,0,0,0,0
21336,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,0,2,2,0,0,0,0,0,0
21337,0,3,0,0,0,0,0,30,38,9,22,16,81,45,18,40,44,51,8,0,0,0,0,0
21338,0,0,0,0,0,0,0,0,25,7,19,28,22,35,29,22,20,17,7,0,0,0,0,0
21339,0,0,0,0,0,0,0,0,18,22,15,6,25,18,13,26,9,5,0,0,0,0,0,0
21340,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0
21341,0,0,0,0,0,0,0,0,5,76,126,88,112,77,63,98,54,60,31,15,0,0,0,2
21342,0,0,0,0,0,0,0,0,0,0,2,2,3,8,17,1,0,0,0,0,0,0,0,0
21343,2,5,11,0,0,0,0,0,0,11,0,0,11,23,16,7,3,10,21,54,7,39,15,4
21344,0,0,0,0,0,0,0,0,0,1,7,14,51,23,26,48,38,8,0,2,0,0,0,0
21345,1,0,0,0,0,0,0,0,1,0,0,6,43,24,27,24,31,12,0,7,7,1,0,12
21346,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
21347,0,0,0,0,0,0,0,0,9,42,47,31,60,47,68,46,36,20,8,9,0,0,0,0
21348,0,0,0,0,0,0,0,0,61,84,53,95,70,61,36,61,37,99,31,15,0,0,0,0
21349,0,0,0,0,0,0,0,0,1,3,15,12,7,12,11,19,16,2,0,0,0,0,0,0
21350,0,0,0,0,0,0,0,2,8,5,1,0,3,4,3,2,2,0,0,0,0,0,0,0
21351,4,2,0,0,0,0,0,0,20,29,73,64,64,81,77,92,61,24,11,36,39,38,31,14
21352,0,0,0,0,0,0,0,0,0,31,82,50,116,46,46,38,13,13,6,0,0,0,0,0
21353,0,0,0,0,0,0,0,0,10,2,10,6,10,6,3,6,3,1,0,0,0,0,0,0
21354,0,0,0,0,0,0,0,0,11,2,14,7,12,18,7,4,1,5,0,0,0,0,0,0
21355,0,0,0,0,0,0,0,0,6,0,12,2,5,12,7,11,0,7,0,0,0,0,0,0
21356,0,0,0,0,0,0,0,6,46,45,49,33,21,21,34,22,4,5,0,0,0,0,0,0
21357,0,0,0,0,0,0,0,0,1,5,64,7,51,31,4,28,33,92,4,0,0,0,0,0
21358,0,0,0,0,0,0,0,0,2,4,0,4,2,8,0,0,0,9,3,0,0,0,0,0
21359,0,0,0,0,0,0,0,1,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
21360,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0
21361,0,0,0,0,0,0,0,0,0,2,1,2,10,9,6,3,0,0,0,0,0,0,0,0
21362,0,0,0,0,0,0,0,0,49,18,63,45,43,30,41,58,65,36,7,0,0,0,0,0
21363,0,0,0,0,0,0,1,2,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0
21364,0,0,0,0,0,0,0,9,46,22,26,35,45,22,17,43,10,4,0,0,0,0,0,0
21365,0,0,0,0,0,0,0,0,0,3,3,2,4,5,1,0,4,2,2,0,0,0,0,0
21366,0,0,0,0,0,0,0,0,0,0,8,9,27,40,23,19,12,0,0,0,0,0,0,0
21367,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21368,0,0,0,0,0,0,0,0,3,1,0,0,2,1,0,0,1,0,2,1,0,10,0,0
21369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21370,0,0,0,0,0,0,0,0,0,12,17,18,38,28,20,33,24,23,13,21,10,9,1,9
21371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21372,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0
21373,0,0,0,0,1,0,0,0,0,0,0,0,1,18,0,0,7,2,0,0,0,0,0,0
21374,0,0,0,0,0,0,0,0,9,7,15,16,18,12,16,5,5,0,5,0,0,3,3,0
21375,0,0,0,0,0,0,0,0,1,0,14,12,24,14,9,19,22,10,21,9,12,4,4,13
21376,0,0,0,0,0,0,1,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
21377,0,0,0,0,0,0,0,0,5,8,9,1,6,8,3,6,0,1,0,0,0,0,0,0
21378,0,0,0,0,0,0,0,0,4,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0
21379,0,0,0,0,0,0,0,0,12,6,7,7,22,7,11,7,3,0,0,0,0,0,0,0
21380,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0
21382,0,0,0,0,0,0,0,0,0,1,4,1,1,1,4,1,0,0,0,0,0,0,0,0
21383,0,0,0,0,0,0,0,0,27,36,32,73,87,128,108,91,69,81,65,52,16,3,0,0
21384,0,0,0,0,0,0,0,0,8,8,20,17,4,14,20,11,3,0,0,0,0,0,0,0
21385,0,0,0,0,0,0,0,0,0,1,1,3,5,8,0,0,0,0,5,0,1,0,0,0
21386,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21387,0,0,0,0,0,0,0,0,0,1,6,2,31,10,3,1,0,1,0,0,0,0,0,0
21388,0,0,0,0,0,0,0,0,11,10,3,16,6,8,8,2,0,0,0,0,0,0,0,0
21389,0,0,0,0,0,0,0,0,0,0,0,0,6,16,1,11,9,13,0,0,0,0,0,0
21390,0,0,0,0,0,0,0,0,1,9,16,16,11,22,15,19,7,26,4,3,0,0,0,0
21391,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21392,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,3,0,0,0,0,0,0,0
21393,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
21394,0,0,0,0,0,0,0,0,0,0,0,2,20,16,24,6,7,1,0,0,0,0,0,21
21395,0,0,0,0,0,0,0,2,8,9,7,4,9,23,31,28,45,26,2,0,0,0,0,0
21396,0,0,0,0,0,0,0,0,0,0,7,9,5,13,12,12,12,0,0,0,0,0,0,0
21397,0,0,0,0,0,0,0,2,2,3,0,1,9,14,10,27,27,0,1,0,0,0,0,0
21398,0,0,0,0,0,0,0,0,0,1,8,7,9,2,15,7,5,0,0,6,0,0,0,0
21399,0,0,0,0,0,0,0,0,0,1,1,0,6,8,2,3,2,0,0,0,0,0,0,0
21400,0,0,0,0,0,0,0,0,33,63,33,42,39,24,17,22,16,8,0,0,0,0,0,0
21401,0,0,0,0,0,0,0,0,0,6,2,0,10,8,6,2,0,0,0,0,0,0,0,0
21402,0,0,0,0,0,0,0,0,0,0,19,21,54,49,79,53,56,31,19,37,22,3,6,4
21403,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
21404,0,0,0,0,0,0,0,0,0,0,4,8,11,22,55,21,23,29,4,10,7,0,0,0
21405,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21406,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
21407,0,0,0,0,0,0,0,0,0,1,1,0,7,3,21,7,3,1,0,0,0,0,0,0
21408,0,0,0,0,0,0,0,0,1,5,2,0,1,4,0,0,1,0,0,0,0,0,0,0
21409,0,0,0,0,0,0,0,1,8,3,14,26,34,38,20,24,14,13,10,3,1,4,0,0
21410,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0
